vintage,score,release_price,bottle_name,winery,review_text,Magazine,review_link,region,source,varietal,wine_id
2020,88,$20,Pinot Noir Umpqua Valley Parker's,Melrose,"Well-crafted and appealing, with lively plum and cherry flavors that are laced with a hint of fresh tarragon. Drink now through 2024. 4,500 cases made.","Magazine Issue Dec 15, 2021",https://www.winespectator.com/wine/wine-detail/id/1278719/name/melrose-pinot-noir-umpqua-valley-parker%27s-2020,"['Oregon', 'Southern Oregon', 'Umpqua Valley']",Wine Spectator,Pinot Noir,1278719
2020,88,$28/1500ml.,Pinot Noir Willamette Valley Evolution,Sokol Blosser,"Snappy and easygoing, with lively cherry and spice flavors that end on a refreshing note. Drink now through 2028. 24,850 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1285690/name/sokol-blosser-pinot-noir-willamette-valley-evolution-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1285690
2020,87,$25,Pinot Noir Willamette Valley,Stoller,"Supple and appealing, with modest raspberry and cherry flavors laced with toasty spice. Drink now through 2028. 7,250 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1288818/name/stoller-pinot-noir-willamette-valley-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1288818
2020,86,$16,Pinot Noir Oregon,Firesteed,"Straightforward and unfussy, with modest cherry and spice flavors. Drink now. 120,000 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1284740/name/firesteed-pinot-noir-oregon-2020,['Oregon'],Wine Spectator,Pinot Noir,1284740
2020,84,$24,Pinot Noir Willamette Valley Explicit Lyrics,Longplay,"Straightforward and tangy, with modest cherry and spiced herb flavors. Drink now through 2026. 475 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1287341/name/longplay-pinot-noir-willamette-valley-explicit-lyrics-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1287341
2019,95,$100,Chardonnay Eola-Amity Hills Summum Seven Springs Estate,Evening Land,"Shows dimension and presence, with elegantly multilayered flavors of Meyer lemon, apple skin, yeasty lees and crushed stone that gather richness and steely opulence on the lingering finish. Drink now through 2023. 327 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1287406/name/evening-land-chardonnay-eola-amity-hills-summum-seven-springs-estate-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,1287406
2019,94,$75,Chardonnay Eola-Amity Hills La Source Seven Springs Estate,Evening Land,"A wine of depth and presence, this Chardonnay offers an array of intriguing flavors, from apple and stony mineral to lemon verbena and blanched almond. Takes on richness toward the steely finish. Drink now through 2023. 838 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1287410/name/evening-land-chardonnay-eola-amity-hills-la-source-seven-springs-estate-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,1287410
2019,94,$55,Chardonnay Eola-Amity Hills Lingua Franca Estate,Lingua Franca,"Takes time to reveal itself fully, slowly expanding and fleshing out with lemon verbena, nectarine, crushed stone and blanched almond accents that build richness on the savory, crisp finish. Drink now. 535 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1289286/name/lingua-franca-chardonnay-eola-amity-hills-lingua-franca-estate-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,1289286
2019,94,$60,Chardonnay Willamette Valley Bunker Hill,Lingua Franca,"This white has a delicate richness and complexity, offering supple Meyer lemon, orange blossom and spicy lees accents that dance on the vibrant finish. Drink now. 520 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1289285/name/lingua-franca-chardonnay-willamette-valley-bunker-hill-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1289285
2019,93,$55,Chardonnay Willamette Valley Signature,Alexana,"Svelte and vibrant, with elegantly layered pear and apple skin flavors, which take on orange blossom accents as this glides on a sleek finish. Drink now. 261 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1291471/name/alexana-chardonnay-willamette-valley-signature-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1291471
2019,93,$69,Chardonnay Dundee Hills Maresh,Arterberry Maresh,"Brisk and floral, with lemon blossom, lime and hints of briny minerality gliding on an agile finish. Drink now. 120 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1289860/name/arterberry-maresh-chardonnay-dundee-hills-maresh-2019,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,1289860
2019,93,$85,Chardonnay Willamette Valley,Beaux Frères,"Refined and sleekly complex, with citrus and pear flavors joined by lemon verbena and fresh ginger accents, which build steely complexity on a snappy finish. Drink now through 2022. 569 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1283129/name/beaux-fr%C3%A8res-chardonnay-willamette-valley-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1283129
2019,93,$80,Chardonnay Chehalem Mountains Silice,Bergström,"Polished and elegantly rich, with apple and citrus blossom tones laced with spiced nut and steely flint. Drink now through 2022. 70 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1281842/name/bergstr%C3%B6m-chardonnay-chehalem-mountains-silice-2019,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator,Chardonnay,1281842
2019,93,$80,Chardonnay Dundee Hills Bergström Vineyard,Bergström,"Voluptuous yet steely at the core, offering lemon, orange blossom and toasty nut accents that finish on a plush, rich note. Drink now. 60 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1281841/name/bergstr%C3%B6m-chardonnay-dundee-hills-bergstr%C3%B6m-vineyard-2019,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,1281841
2019,93,$80,Chardonnay Ribbon Ridge Le Pré Du Col Vineyard,Bergström,"Beautifully textured and rich, with baked apple, toasty cinnamon and lemon blossom flavors that linger on a luscious finish. Drink now through 2022. 40 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1281843/name/bergstr%C3%B6m-chardonnay-ribbon-ridge-le-pr%C3%A9-du-col-vineyard-2019,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator,Chardonnay,1281843
2019,93,$100,Chardonnay Willamette Valley Sigrid,Bergström,"Sleek yet rich, offering vibrant lemon blossom and orange peel flavors, with touches of mint and spice that sail on the lingering finish. Drink now through 2022. 560 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1281840/name/bergstr%C3%B6m-chardonnay-willamette-valley-sigrid-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1281840
2019,93,$40,Chardonnay Chehalem Mountains,Colene Clemens,"Supple yet vibrantly crisp, with vivid pear, spiced cinnamon and crushed stone accents that build tension and complexity toward a snappy finish. Drink now through 2023. 839 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1283181/name/colene-clemens-chardonnay-chehalem-mountains-2019,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator,Chardonnay,1283181
2019,93,$85,Chardonnay Dundee Hills Clos de Lune Vineyard,Domaine Serene,"Refined and keenly focused, with expressive lemon blossom and apple notes accented with spice and a hint of cinnamon. Drink now. 244 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1289298/name/domaine-serene-chardonnay-dundee-hills-clos-de-lune-vineyard-2019,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,1289298
2019,93,$35,Chardonnay Eola-Amity Hills,Drouhin Oregon Roserock,"Elegantly structured and expressive, with crisp apple and lemongrass flavors that build richness and tension on the long, vibrant finish. Drink now. 1,392 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1287964/name/drouhin-oregon-roserock-chardonnay-eola-amity-hills-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,1287964
2019,93,$35,Chardonnay Eola-Amity Hills Seven Springs,Evening Land,"A Chardonnay that's all about structure and minerality, with notes of apple, apricot and spice that build richness on the savory finish. Drink now. 660 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1287411/name/evening-land-chardonnay-eola-amity-hills-seven-springs-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,1287411
2019,93,$48,Chardonnay Dundee Hills Découverte Vineyard,Résonance,"A lovely wine, fragrant and polished, with well-knit Meyer lemon and apple flavors accented by orange blossom and spice. Drink now. 488 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1288305/name/r%C3%A9sonance-chardonnay-dundee-hills-d%C3%A9couverte-vineyard-2019,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,1288305
2019,93,$50,Chardonnay McMinnville Hyland Vineyard,Résonance,"Elegantly complex and vibrant, with floral apple, lemon verbena and spice flavors that build toward a steely finish. Drink now through 2023. 424 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1283693/name/r%C3%A9sonance-chardonnay-mcminnville-hyland-vineyard-2019,"['Oregon', 'Willamette Valley', 'McMinnville']",Wine Spectator,Chardonnay,1283693
2019,93,$63,Chardonnay Dundee Hills Maresh Vineyard,Tan Fruit,"Sleek and light-footed, with vibrant pear and Meyer lemon flavors accented by spice and briny saline. Finishes on a clean, brisk note. Drink now. 222 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1289859/name/tan-fruit-chardonnay-dundee-hills-maresh-vineyard-2019,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,1289859
2019,92,$48,Chardonnay Eola-Amity Hills,Archery Summit,"Precise and polished, with green apple, floral lemon and toasty spice flavors that glide on the lingering finish. Drink now. 769 cases made.","Magazine Issue Apr 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1286445/name/archery-summit-chardonnay-eola-amity-hills-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,1286445
2019,92,$40,Chardonnay Willamette Valley Old Stones,Bergström,"This has a lovely silky texture, with elegantly layered apple and lemon flavors that fan out on the long, crisp and savory finish. Drink now. 1,960 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1281927/name/bergstr%C3%B6m-chardonnay-willamette-valley-old-stones-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1281927
2019,92,$30,Chardonnay Willamette Valley The Wild Bee,Big Table Farm,"A fresh, lush texture opens to apple, lemon blossom and spice flavors that build elegant complexity on the generous finish. Drink now. 1,155 cases made.","Magazine Issue Sep 30, 2021",https://www.winespectator.com/wine/wine-detail/id/1278069/name/big-table-farm-chardonnay-willamette-valley-the-wild-bee-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1278069
2019,92,$40,Chardonnay Dundee Hills Arthur,Domaine Drouhin,"Bright and elegantly structured, with floral apple and lemon accents that glide on the long, steely finish. Drink now. 2,658 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1282985/name/domaine-drouhin-chardonnay-dundee-hills-arthur-2019,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,1282985
2019,92,$85,Chardonnay Dundee Hills Clos du Soleil Vineyard,Domaine Serene,"Fragrant and delicately layered, with elegant apple, quince and spice flavors that glide on the crisp, fresh finish. Drink now. 289 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1289297/name/domaine-serene-chardonnay-dundee-hills-clos-du-soleil-vineyard-2019,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,1289297
2019,92,$65,Chardonnay Dundee Hills Evenstad Reserve,Domaine Serene,"Vibrant and silky, offering floral lemon and nectarine flavors that are accented by orange zest, mineral and spice. Drink now. 2,400 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1283314/name/domaine-serene-chardonnay-dundee-hills-evenstad-reserve-2019,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,1283314
2019,92,$60,Chardonnay Eola-Amity Hills Elton Vineyard,Lavinea,"Steely in focus yet rich with citrus, lemongrass and savory spice flavors that glide along the supple finish. Drink now. 249 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1286774/name/lavinea-chardonnay-eola-amity-hills-elton-vineyard-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,1286774
2019,92,$95,Chardonnay Willamette Valley Sisters,Lingua Franca,"A handsome white, refined and steely in structure, with expressive apple and star fruit flavors laced with crushed stone and spice. Drink now. 240 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1289284/name/lingua-franca-chardonnay-willamette-valley-sisters-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1289284
2019,92,$75,Chardonnay Ribbon Ridge,Sequitur,"Steely yet plush, with lime and lemon verbena accents that build weight and richness on the lingering finish. Drink now through 2023. 70 cases made.","Magazine Issue Sep 30, 2021",https://www.winespectator.com/wine/wine-detail/id/1276970/name/sequitur-chardonnay-ribbon-ridge-2019,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator,Chardonnay,1276970
2019,91,$35,Chardonnay Willamette Valley Terroir Series,Alexana,"Sleek and polished, with lively apple, orange zest and spice flavors that finish with a floral accent. Drink now. 577 cases made.","Magazine Issue Apr 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1285820/name/alexana-chardonnay-willamette-valley-terroir-series-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1285820
2019,90,$45,Chardonnay Eola-Amity Hills Nuthouse Master Series,Argyle,"Vibrant and snappy, with lemon-lime and steely mineral accents that finish on a refreshing note. Drink now. 375 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1281693/name/argyle-chardonnay-eola-amity-hills-nuthouse-master-series-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,1281693
2019,90,$32,Chardonnay Willamette Valley Reserve,Battle Creek,"Straightforward and appealing for its apple and spice flavors, which linger toward a crisp and lush finish. Drink now. 500 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1281876/name/battle-creek-chardonnay-willamette-valley-reserve-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1281876
2019,90,$50,Chardonnay Willamette Valley Sol Et Soleil,J. Christopher,"Polished and elegantly structured, with baked pear, toasty spice and jasmine blossom accents that glide on a long finish. Drink now. 400 cases made.","Magazine Issue Apr 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1286203/name/j.-christopher-chardonnay-willamette-valley-sol-et-soleil-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1286203
2019,90,$40,Chardonnay Willamette Valley Three Hills Cuvée,Lange,"A vibrant white, crisp and stylish, with orange blossom, lemon verbena and spice flavors that end on a snappy note. Drink now. 500 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1270439/name/lange-chardonnay-willamette-valley-three-hills-cuv%C3%A9e-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1270439
2019,90,$20,Chardonnay Umpqua Valley,Melrose,"A lively and pretty white, with pear and tropical fruit flavors accented by zesty spice. Drink now. 550 cases made.","Magazine Issue Nov 30, 2021",https://www.winespectator.com/wine/wine-detail/id/1278718/name/melrose-chardonnay-umpqua-valley-2019,"['Oregon', 'Southern Oregon', 'Umpqua Valley']",Wine Spectator,Chardonnay,1278718
2019,90,$35,Chardonnay Willamette Valley Seven Soils,Rex Hill,"Generous and expressive, with well-focused apple and nectarine flavors highlighted by spice and raw almond tones. Drink now. 1,137 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1290328/name/rex-hill-chardonnay-willamette-valley-seven-soils-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1290328
