vintage,score,release_price,bottle_name,winery,review_text,Magazine,review_link,region,source,varietal,wine_id,Region
2011,89,$16,Pinot Gris Willamette Valley Gilt,Ancient Cellars,"Light and soft, with a broad texture and lovely lemon curd and pear flavors, lingering nicely. Drink now. 120 cases made.","Magazine Issue Feb 28, 2013",https://www.winespectator.com/wine/wine-detail/id/336494/name/ancient-cellars-pinot-gris-willamette-valley-gilt-2011,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,336494,
2011,89,$19,Pinot Gris Willamette Valley Three Vineyard,Chehalem,"Fresh and inviting, with pretty pear, almond blossom and tobacco flavors that linger enticingly on the soft finish. Drink now. 2,460 cases made.","Magazine Issue Nov 30, 2012",https://www.winespectator.com/wine/wine-detail/id/331951/name/chehalem-pinot-gris-willamette-valley-three-vineyard-2011,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,331951,
2011,89,$16,Pinot Gris Rogue Valley,Del Rio,"Fresh, vibrant and focused, offering pear, peach and floral flavors that linger enticingly on the dry finish. Drink now. 990 cases made.","Magazine Issue May 31, 2013",https://www.winespectator.com/wine/wine-detail/id/342200/name/del-rio-pinot-gris-rogue-valley-2011,"['Oregon', 'Southern Oregon', 'Rogue Valley']",Wine Spectator,Pinot Gris,342200,
2011,89,$14,Pinot Gris Oregon,Erath,"Fresh and inviting, with a light and transparent character showing off pear and grapefruit flavors that linger nicely on the finish. Drink now through 2014. 24,800 cases made.","Magazine Issue Nov 30, 2012",https://www.winespectator.com/wine/wine-detail/id/331952/name/erath-pinot-gris-oregon-2011,['Oregon'],Wine Spectator,Pinot Gris,331952,
2011,89,$24,Pinot Gris Willamette Valley Reserve,Lange,"This fresh and lively version is bright with apple and apple blossom flavors, which remain tangy and refreshing. Drink now. 854 cases made.","Magazine Issue Sep 30, 2012",https://www.winespectator.com/wine/wine-detail/id/328004/name/lange-pinot-gris-willamette-valley-reserve-2011,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,328004,
2011,89,$20,Pinot Gris Umpqua Valley,Pyrenees,"Light and silky, characterized by pretty nectarine and floral flavors, lingering enticingly. Drink now. 233 cases made.","Magazine Issue Jun 30, 2013",https://www.winespectator.com/wine/wine-detail/id/343722/name/pyrenees-pinot-gris-umpqua-valley-2011,"['Oregon', 'Southern Oregon', 'Umpqua Valley']",Wine Spectator,Pinot Gris,343722,
2011,89,$18,Pinot Gris Willamette Valley,Raptor Ridge,"Light and fragrant, offering pear, chamomile and lime blossom flavors that linger easily on the dry finish. Drink now. 1,900 cases made.","Magazine Issue Sep 30, 2012",https://www.winespectator.com/wine/wine-detail/id/328006/name/raptor-ridge-pinot-gris-willamette-valley-2011,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,328006,
2011,88,$12,Pinot Gris Oregon,A to Z Wineworks,"Light and refreshing, offering flavors of apple and green pear that finish with a touch of almond blossom. Drink now. 41,146 cases made.","Magazine Issue Nov 30, 2012",https://www.winespectator.com/wine/wine-detail/id/331954/name/a-to-z-wineworks-pinot-gris-oregon-2011,['Oregon'],Wine Spectator,Pinot Gris,331954,
2011,88,$19,Pinot Gris Willamette Valley,Adelsheim,"Fresh and lively, with a raw edge to the pear and citrus flavors, lingering enticingly. Drink now through 2014. 16,500 cases made.","Magazine Issue Feb 28, 2013",https://www.winespectator.com/wine/wine-detail/id/336701/name/adelsheim-pinot-gris-willamette-valley-2011,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,336701,
2011,91,$22,Riesling Chehalem Mountains Dry Nicholas Estate,Anam Cara Cellars,"Light, almost fragile, this delicate style offers nuanced pear, pineapple and nectarine flavors in a subtle weave, finishing with refinement. Drink now through 2018. 200 cases made.","Magazine Issue Oct 15, 2013",https://www.winespectator.com/wine/wine-detail/id/351811/name/anam-cara-cellars-riesling-chehalem-mountains-dry-nicholas-estate-2011,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator,Riesling,351811,
2011,91,$32,Riesling Willamette Valley Estates Reserve,Trisaetum,"Tangy and lightly sweet, balancing bracing, citrusy acidity against pear flavors. Lingers pleasantly, displaying appealing tension. Drink now through 2015. 150 cases made.","Magazine Issue May 31, 2013",https://www.winespectator.com/wine/wine-detail/id/341453/name/trisaetum-riesling-willamette-valley-estates-reserve-2011,"['Oregon', 'Willamette Valley']",Wine Spectator,Riesling,341453,
2011,91,$23,Riesling Eola-Amity Hills,Tunkalilla,"Light and fragrant, this is silky in texture with pear, peach and floral flavors that mingle harmoniously on the delicate finish. Lightly sweet, but feels almost dry. Drink now through 2017. 300 cases made.","Magazine Issue Feb 28, 2013",https://www.winespectator.com/wine/wine-detail/id/336268/name/tunkalilla-riesling-eola-amity-hills-2011,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Riesling,336268,
2011,90,$28,Riesling Eola-Amity Hills Brooks Estate Vineyard,Big Table Farm,"This steely style offers green pear and lemon curd flavors on a taut frame, showing good tension between the sweetness and acidity as the vivid finish persists. Drink now through 2018. 91 cases made.","Magazine Issue Feb 28, 2014",https://www.winespectator.com/wine/wine-detail/id/357803/name/big-table-farm-riesling-eola-amity-hills-brooks-estate-vineyard-2011,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Riesling,357803,
2011,90,$25,Riesling McMinnville,Hyland,"Fresh, vibrant and expressive, offering juicy ripe peach and white grapefruit, with a hint of white pepper and a tangy finish. Drink now through 2015. 200 cases made.","Magazine Issue Dec 31, 2012",https://www.winespectator.com/wine/wine-detail/id/333406/name/hyland-riesling-mcminnville-2011,"['Oregon', 'Willamette Valley', 'McMinnville']",Wine Spectator,Riesling,333406,
2011,90,$24,Riesling Ribbon Ridge Dry Ribbon Ridge Estate,Trisaetum,"Light and snappy, with vibrant green apple and subtle peach flavors, offering a touch of lime on the finish. Drink now through 2016. 325 cases made.","Magazine Issue May 31, 2013",https://www.winespectator.com/wine/wine-detail/id/341452/name/trisaetum-riesling-ribbon-ridge-dry-ribbon-ridge-estate-2011,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator,Riesling,341452,
2011,90,$24,Riesling Ribbon Ridge Ribbon Ridge Estate,Trisaetum,"Tangy, off-dry and appealing, with well-balanced flavors of green apple and peach, lingering easily on the polished finish. Drink now through 2015. 300 cases made.","Magazine Issue May 31, 2013",https://www.winespectator.com/wine/wine-detail/id/341451/name/trisaetum-riesling-ribbon-ridge-ribbon-ridge-estate-2011,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator,Riesling,341451,
2011,89,$18,Riesling Eola-Amity Hills,Argyle,"Fresh and gently expressive, with an airy structure. The pear and floral flavors glow as the soft finish lingers. Drink now. 1,070 cases made.","Magazine Issue Feb 28, 2014",https://www.winespectator.com/wine/wine-detail/id/359087/name/argyle-riesling-eola-amity-hills-2011,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Riesling,359087,
2011,88,$28,Riesling Dundee Hills Revana Vineyard,Alexana,"Light and tart, with tangy lime and apple flavors that pick up floral notes as they linger on the finish. Drink now. 500 cases made.","Magazine Issue Dec 31, 2012",https://www.winespectator.com/wine/wine-detail/id/333404/name/alexana-riesling-dundee-hills-revana-vineyard-2011,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Riesling,333404,
2011,88,$28,Riesling Chehalem Mountains Corral Creek Vineyards,Chehalem,"Light and fresh, with a sweet edge tempering the bracing acidity, offering pear at the core and a hint of honey on the finish. Drink now. 143 cases made.","Magazine Issue Dec 31, 2012",https://www.winespectator.com/wine/wine-detail/id/333403/name/chehalem-riesling-chehalem-mountains-corral-creek-vineyards-2011,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator,Riesling,333403,
2011,88,$24,Riesling Willamette Valley Three Vineyard,Chehalem,"Fresh and lively, this is off-dry but juicy, with apple and lemon drop flavors lingering easily on the polished finish. Drink now through 2015. 452 cases made.","Magazine Issue Dec 31, 2012",https://www.winespectator.com/wine/wine-detail/id/333409/name/chehalem-riesling-willamette-valley-three-vineyard-2011,"['Oregon', 'Willamette Valley']",Wine Spectator,Riesling,333409,
2011,88,$19,Riesling Willamette Valley,Lemelson,"Light, dry and delicate, with pretty green peach and lime blossom flavors, lingering gently. Drink now through 2014. 363 cases made.","Magazine Issue Feb 28, 2013",https://www.winespectator.com/wine/wine-detail/id/336567/name/lemelson-riesling-willamette-valley-2011,"['Oregon', 'Willamette Valley']",Wine Spectator,Riesling,336567,
2011,88,$24,Riesling Yamhill-Carlton District Coast Range Estate,Trisaetum,"Light and off-dry, with hints of pear and green olive riding to a well-formed, delicate finish. Drink now through 2014. 300 cases made.","Magazine Issue May 31, 2013",https://www.winespectator.com/wine/wine-detail/id/342211/name/trisaetum-riesling-yamhill-carlton-district-coast-range-estate-2011,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton District']",Wine Spectator,Riesling,342211,
2011,88,$24,Riesling Yamhill-Carlton District Dry Coast Range Estate,Trisaetum,"Light and racy, with pretty green apple and floral flavors, finishing with a sappy edge. Drink now. 325 cases made.","Magazine Issue May 31, 2013",https://www.winespectator.com/wine/wine-detail/id/342212/name/trisaetum-riesling-yamhill-carlton-district-dry-coast-range-estate-2011,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton District']",Wine Spectator,Riesling,342212,
2011,87,$10,Riesling Oregon Sweet Blue Moon,Bridgeview,"Distinctly floral, light and sweet, with pear and agave flavors that linger on the finish. Drink now. 10,000 cases made.","Magazine Issue Oct 15, 2013",https://www.winespectator.com/wine/wine-detail/id/351796/name/bridgeview-riesling-oregon-sweet-blue-moon-2011,['Oregon'],Wine Spectator,Riesling,351796,
2011,91,$50,Brut Rosé Willamette Valley,Argyle,"Light and refreshing, a refined style with finesse to the balance of fruit and savory notes as the finish dances. A nice tang of green berry and floral flavors. Drink now. 2,050 cases made.","Magazine Issue Apr 30, 2016",https://www.winespectator.com/wine/wine-detail/id/409451/name/argyle-brut-ros%C3%A9-willamette-valley-2011,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,409451,
2011,90,$65,Brut Rosé Yamhill-Carlton District Mineral Springs,Soter,"Taut, crisp and focused, with pomegranate and floral flavors coming together seamlessly on the long and lively finish, punctuated by a hint of pepper. Drink now. 1,900 cases made.","Magazine Issue Apr 30, 2016",https://www.winespectator.com/wine/wine-detail/id/409464/name/soter-brut-ros%C3%A9-yamhill-carlton-district-mineral-springs-2011,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton District']",Wine Spectator,Rosé Wines,409464,
2011,88,$22,Rosé Of Pinots Willamette Valley,BlackCap,"A rosé without the brash fruit, this offers an earthy, Champagne-like suppleness. Features rhubarb notes up front, with oatmeal accents on the finish. Pinot Noir and Pinot Meunier. Drink now. 350 cases made.","Magazine Issue May 31, 2014",https://www.winespectator.com/wine/wine-detail/id/363450/name/blackcap-ros%C3%A9-of-pinots-willamette-valley-2011,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,363450,
2011,88,$15,Pinot Noir Willamette Valley Rosé,Ponzi,"Offering a pale salmon color and a crisp texture, this red delivers a tangy balance to the flavors of watermelon and lime, persisting nicely. Drink now. 600 cases made.","Magazine Issue Sep 30, 2012",https://www.winespectator.com/wine/wine-detail/id/328016/name/ponzi-pinot-noir-willamette-valley-ros%C3%A9-2011,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,328016,
2011,88,$16,Pinot Noir Willamette Valley Rosé,Spindrift,"Light and sleek, with pretty peach and watermelon flavors that linger deftly on the dry finish. Drink now. 500 cases made.","Magazine Issue Feb 28, 2013",https://www.winespectator.com/wine/wine-detail/id/336537/name/spindrift-pinot-noir-willamette-valley-ros%C3%A9-2011,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,336537,
2011,87,$15,Pinot Noir Oregon Vin Gris,King Estate,"Fresh and light, with pretty guava and citrus leaf flavors, lingering refreshingly. Drink now. 1,200 cases made.","Magazine Issue Sep 30, 2012",https://www.winespectator.com/wine/wine-detail/id/327855/name/king-estate-pinot-noir-oregon-vin-gris-2011,['Oregon'],Wine Spectator,Rosé Wines,327855,
2011,87,$19,Pinot Noir Willamette Valley Rosé,Lachini,"Light and polished, with a minty edge to the modest guava flavors. Drink now. 696 cases made.","Magazine Issue Feb 28, 2013",https://www.winespectator.com/wine/wine-detail/id/336565/name/lachini-pinot-noir-willamette-valley-ros%C3%A9-2011,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,336565,
2011,87,$14,Rosé Rogue Valley,Quady North,"Colored a bright pink, light and sleek, with a touch of sweetness to balance the tang of lime against a whisper of raspberry. Syrah and Grenache. Drink now. 670 cases made.","Magazine Issue Feb 28, 2013",https://www.winespectator.com/wine/wine-detail/id/336583/name/quady-north-ros%C3%A9-rogue-valley-2011,"['Oregon', 'Southern Oregon', 'Rogue Valley']",Wine Spectator,Rosé Wines,336583,
2011,87,$18,Dry Rosé Willamette Valley,Willamette Valley Vineyards,"Dry, with a salmon color and a hint of rooibos tea to the pear and orange peel flavors. Syrah and Tempranillo. Drink now. 596 cases made.","Magazine Issue Feb 28, 2013",https://www.winespectator.com/wine/wine-detail/id/336699/name/willamette-valley-vineyards-dry-ros%C3%A9-willamette-valley-2011,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,336699,
2011,86,$13,Pinot Noir Oregon Rosé,Acrobat,"Fresh and lively, with pretty watermelon and citrus flavors. Drink now. 3,500 cases made.","Magazine Issue Sep 30, 2012",https://www.winespectator.com/wine/wine-detail/id/327860/name/acrobat-pinot-noir-oregon-ros%C3%A9-2011,['Oregon'],Wine Spectator,Rosé Wines,327860,
2011,86,$13,Pinot Noir Willamette Valley Rosé Reflection,Boedecker,"Light, with watermelon and hibiscus flavors that finish light and refreshing. Drink now. 400 cases made.","Magazine Issue Feb 28, 2013",https://www.winespectator.com/wine/wine-detail/id/336530/name/boedecker-pinot-noir-willamette-valley-ros%C3%A9-reflection-2011,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,336530,
2011,86,$16,Pinot Gris Oregon Luminous,King Estate,"Fresh and appealing for its tea leaf and orange peel notes, finishing dry, with pear and almond. Drink now. 1,000 cases made.","Magazine Issue Sep 30, 2012",https://www.winespectator.com/wine/wine-detail/id/327864/name/king-estate-pinot-gris-oregon-luminous-2011,['Oregon'],Wine Spectator,Rosé Wines,327864,
2011,86,$21,Pinot Noir Yamhill-Carlton District Rosé Aura,Luminous Hills,"Tart, with a tangy feel to the pomegranate and green tea flavors, lingering on the dry finish. Drink now. 147 cases made.","Magazine Issue Feb 28, 2013",https://www.winespectator.com/wine/wine-detail/id/336569/name/luminous-hills-pinot-noir-yamhill-carlton-district-ros%C3%A9-aura-2011,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton District']",Wine Spectator,Rosé Wines,336569,
